X,Y,Labor
144,-233,2184.0
243,-58,2184.0
56,81,2184.0
-207,-104,2184.0
56,80,2184.0
117,-280,2184.0
-77,-89,2184.0
-47,-278,2184.0
-305,58,2184.0
142,-214,2184.0
-232,-24,2184.0
-282,197,2184.0
-50,-4,2184.0
-73,-29,2184.0
140,-160,2184.0
56,-234,2184.0
341,-250,2184.0
140,-172,2184.0
-211,98,2184.0
-5,-327,2184.0
-315,293,2184.0
292,-231,2184.0
50,-240,2184.0
90,-241,2184.0
-306,-33,2184.0
13,76,2184.0
76,-85,2184.0
244,2,2184.0
18,212,2184.0
-50,-5,2184.0
76,-79,2184.0
-142,96,2184.0
-211,27,2184.0
-151,169,2184.0
-315,312,2184.0
347,-331,2184.0
-211,-11,2184.0
259,-252,2184.0
-151,188,2184.0
-307,338,2184.0
92,-197,2184.0
-73,-31,2184.0
-73,-32,2184.0
-50,42,2184.0
308,34,2184.0
-74,269,2184.0
-276,270,2184.0
-211,269,2184.0
-151,73,2184.0
141,-335,2184.0
141,-336,2184.0
-74,292,2184.0
-211,248,2184.0
-74,330,2184.0
259,-136,2184.0
259,-137,2184.0
140,97,2184.0
-73,-221,2184.0
140,58,2184.0
-276,258,2184.0
76,-138,2184.0
-50,108,2184.0
-50,107,2184.0
-50,100,2184.0
-142,137,2184.0
-73,-120,2184.0
198,56,2184.0
140,-72,2184.0
140,-73,2184.0
140,-75,2184.0
-73,-93,2184.0
-73,-92,2184.0
13,102,2184.0
-211,-47,2184.0
-307,332,2184.0
-9,-321,2184.0
-9,-315,2184.0
-9,-310,2184.0
204,28,2184.0
-72,-92,2184.0
-51,340,2184.0
-51,322,2184.0
-51,313,2184.0
18,74,2184.0
119,223,2184.0
-314,28,2184.0
119,224,2184.0
204,-6,2184.0
204,-9,2184.0
204,-10,2184.0
-72,-32,2184.0
139,-17,2184.0
246,-121,2184.0
-9,-301,2184.0
18,34,2184.0
-151,269,2184.0
341,-160,2184.0
-9,-300,2184.0
-151,281,2184.0
139,-71,2184.0
139,-72,2184.0
120,-330,2184.0
120,-325,2184.0
-9,-320,2184.0
139,184,2184.0
-211,-56,2184.0
-212,314,2184.0
92,-198,2184.0
-151,193,2184.0
18,112,2184.0
-307,324,2184.0
-231,78,2184.0
13,162,2184.0
13,169,2184.0
309,-311,2184.0
-349,228,2184.0
119,-111,2184.0
-281,-27,2184.0
50,-179,2184.0
119,-110,2184.0
314,-50,2184.0
119,-109,2184.0
-276,189,2184.0
-276,188,2184.0
-73,304,2184.0
-73,329,2184.0
288,12,2184.0
140,-253,2184.0
259,-303,2184.0
259,-304,2184.0
140,-262,2184.0
246,-201,2184.0
-281,9,2184.0
-212,316,2184.0
-211,297,2184.0
-211,299,2184.0
-211,300,2184.0
118,-124,2184.0
-232,79,2184.0
-75,301,2184.0
-75,318,2184.0
-10,78,2184.0
-349,309,2184.0
-210,194,2184.0
-349,308,2184.0
49,260,2184.0
315,-142,2184.0
-142,338,2184.0
245,-310,2184.0
245,-308,2184.0
-232,102,2184.0
-232,107,2184.0
-49,-109,2184.0
-275,-23,2184.0
49,261,2184.0
19,-216,2184.0
76,-201,2184.0
141,-23,2184.0
141,-24,2184.0
141,-28,2184.0
118,7,2184.0
292,-155,2184.0
49,284,2184.0
-315,114,2184.0
-315,153,2184.0
-210,220,2184.0
141,111,2184.0
141,-39,2184.0
315,-128,2184.0
308,-32,2184.0
-141,-129,2184.0
308,-24,2184.0
141,171,2184.0
244,16,2184.0
13,-95,2184.0
-306,150,2184.0
-141,-130,2184.0
13,-94,2184.0
198,-94,2184.0
-10,53,2184.0
-306,101,2184.0
-210,308,2184.0
-306,97,2184.0
-232,32,2184.0
-210,300,2184.0
-210,295,2184.0
205,-295,2184.0
-275,3,2184.0
308,-14,2184.0
-75,188,2184.0
259,60,2184.0
13,-28,2184.0
-210,269,2184.0
205,-302,2184.0
-315,22,2184.0
56,-121,2184.0
-232,161,2184.0
-306,59,2184.0
119,-230,2184.0
-50,312,2184.0
-74,101,2184.0
-50,311,2184.0
341,-280,2184.0
-74,151,2184.0
-50,308,2184.0
198,-14,2184.0
-5,-243,2184.0
-10,211,2184.0
119,-327,2184.0
-74,179,2184.0
119,-322,2184.0
-50,268,2184.0
259,-94,2184.0
205,-343,2184.0
-142,275,2184.0
76,-174,2184.0
-50,231,2184.0
-50,229,2184.0
76,-158,2184.0
-50,228,2184.0
-142,246,2184.0
315,-322,2184.0
-282,331,2184.0
-50,220,2184.0
-50,219,2184.0
-50,205,2184.0
-50,200,2184.0
-232,246,2184.0
141,-255,2184.0
92,-121,2184.0
141,-253,2184.0
198,-26,2184.0
-210,47,2184.0
-210,43,2184.0
92,-134,2184.0
245,-239,2184.0
288,-126,2184.0
119,-342,2184.0
-50,342,2184.0
-74,-93,2184.0
-74,-90,2184.0
-74,-89,2184.0
-74,-87,2184.0
141,-159,2184.0
-10,147,2184.0
245,-122,2184.0
-210,-9,2184.0
-210,-11,2184.0
288,-121,2184.0
-50,322,2184.0
141,-215,2184.0
141,-216,2184.0
-74,29,2184.0
-74,33,2184.0
-74,34,2184.0
-232,232,2184.0
-232,234,2184.0
-210,-36,2184.0
-5,-60,2184.0
145,-261,2184.0
-51,229,2184.0
-44,109,2184.0
-82,-4,2184.0
48,-104,2184.0
148,-174,2184.0
-203,232,2184.0
-5,145,2184.0
148,-193,2184.0
-82,54,2184.0
-44,119,2184.0
196,18,2184.0
-154,269,2184.0
93,-243,2184.0
-82,76,2184.0
-348,336,2184.0
-44,108,2184.0
-83,258,2184.0
196,22,2184.0
60,275,2184.0
148,-246,2184.0
-348,335,2184.0
113,17,2184.0
-82,126,2184.0
240,-81,2184.0
-139,64,2184.0
263,-264,2184.0
21,299,2184.0
93,-258,2184.0
-139,59,2184.0
-44,61,2184.0
-139,94,2184.0
-82,-24,2184.0
148,-74,2184.0
-5,148,2184.0
263,-156,2184.0
345,-88,2184.0
-154,200,2184.0
-44,309,2184.0
240,-237,2184.0
263,-204,2184.0
-44,286,2184.0
-44,280,2184.0
-82,-243,2184.0
-82,-224,2184.0
206,-45,2184.0
206,-46,2184.0
-154,232,2184.0
-82,-204,2184.0
-274,299,2184.0
-203,331,2184.0
-154,239,2184.0
21,314,2184.0
113,-58,2184.0
48,-108,2184.0
-203,290,2184.0
-203,287,2184.0
-237,54,2184.0
148,-10,2184.0
-44,171,2184.0
148,-66,2184.0
148,-68,2184.0
318,-132,2184.0
-203,110,2184.0
-11,-307,2184.0
-237,296,2184.0
114,-340,2184.0
263,-332,2184.0
148,-304,2184.0
-5,91,2184.0
-5,90,2184.0
196,39,2184.0
-237,327,2184.0
-81,-244,2184.0
-139,-51,2184.0
286,40,2184.0
147,107,2184.0
-81,-206,2184.0
206,-160,2184.0
206,-161,2184.0
147,78,2184.0
114,-309,2184.0
114,-300,2184.0
21,180,2184.0
57,-45,2184.0
-11,-243,2184.0
11,123,2184.0
-11,-222,2184.0
240,84,2184.0
-139,-91,2184.0
-204,235,2184.0
-204,234,2184.0
262,40,2184.0
-274,239,2184.0
-274,240,2184.0
-139,28,2184.0
148,-283,2184.0
318,-158,2184.0
74,-137,2184.0
-139,24,2184.0
263,-303,2184.0
-139,23,2184.0
-237,191,2184.0
263,-304,2184.0
-203,44,2184.0
21,249,2184.0
21,248,2184.0
-11,-300,2184.0
-11,-299,2184.0
148,-273,2184.0
-348,308,2184.0
11,30,2184.0
-11,-291,2184.0
11,50,2184.0
21,209,2184.0
-154,328,2184.0
-11,-288,2184.0
21,203,2184.0
-5,144,2184.0
-203,-62,2184.0
-203,-64,2184.0
-5,141,2184.0
307,-331,2184.0
307,-330,2184.0
-83,269,2184.0
22,-316,2184.0
-11,260,2184.0
-83,-203,2184.0
48,-254,2184.0
112,148,2184.0
112,150,2184.0
293,-233,2184.0
-320,96,2184.0
263,-23,2184.0
196,-221,2184.0
-83,-241,2184.0
149,-171,2184.0
149,-172,2184.0
239,4,2184.0
89,93,2184.0
149,-175,2184.0
89,94,2184.0
11,-137,2184.0
112,198,2184.0
-201,-134,2184.0
-5,213,2184.0
239,24,2184.0
-303,110,2184.0
-303,109,2184.0
-273,-31,2184.0
-238,149,2184.0
-154,74,2184.0
-5,211,2184.0
-154,80,2184.0
-5,208,2184.0
80,-120,2184.0
-84,328,2184.0
112,107,2184.0
22,13,2184.0
149,-71,2184.0
47,296,2184.0
93,-198,2184.0
48,-294,2184.0
112,-143,2184.0
-42,-112,2184.0
263,79,2184.0
319,-242,2184.0
-42,-126,2184.0
-201,57,2184.0
48,-288,2184.0
112,-72,2184.0
74,-321,2184.0
-12,152,2184.0
112,-21,2184.0
112,-20,2184.0
-42,-254,2184.0
-273,16,2184.0
-42,-288,2184.0
22,34,2184.0
-238,-14,2184.0
-154,30,2184.0
-154,31,2184.0
-84,279,2184.0
306,-154,2184.0
-43,284,2184.0
-238,35,2184.0
206,114,2184.0
196,-185,2184.0
196,-181,2184.0
48,-230,2184.0
-303,44,2184.0
22,-109,2184.0
-202,113,2184.0
-202,112,2184.0
-43,-143,2184.0
206,-8,2184.0
22,-119,2184.0
293,-283,2184.0
-303,22,2184.0
-154,177,2184.0
-154,178,2184.0
22,-182,2184.0
-303,-13,2184.0
293,-291,2184.0
263,-104,2184.0
318,31,2184.0
318,27,2184.0
263,-124,2184.0
-139,240,2184.0
22,-221,2184.0
318,-8,2184.0
318,-14,2184.0
-154,186,2184.0
263,-142,2184.0
-202,-8,2184.0
-43,-287,2184.0
-202,-24,2184.0
-304,320,2184.0
-303,38,2184.0
240,-337,2184.0
-202,289,2184.0
-139,279,2184.0
-202,286,2184.0
149,-272,2184.0
239,34,2184.0
149,-276,2184.0
-202,272,2184.0
-139,321,2184.0
-238,189,2184.0
149,-338,2184.0
-202,231,2184.0
113,-343,2184.0
263,-78,2184.0
-202,218,2184.0
-83,-6,2184.0
-83,-1,2184.0
-83,19,2184.0
239,77,2184.0
113,-309,2184.0
286,-19,2184.0
339,-276,2184.0
-43,-109,2184.0
-43,-112,2184.0
-43,-113,2184.0
-238,242,2184.0
-83,79,2184.0
206,25,2184.0
-43,-125,2184.0
-139,280,2184.0
262,34,2184.0
-11,-192,2184.0
-44,-254,2184.0
145,95,2184.0
146,-306,2184.0
242,-301,2184.0
242,-300,2184.0
-274,-21,2184.0
-274,-23,2184.0
-274,-25,2184.0
-205,-102,2184.0
-46,190,2184.0
-205,-107,2184.0
145,108,2184.0
-318,190,2184.0
145,99,2184.0
57,-304,2184.0
115,-108,2184.0
147,-44,2184.0
-46,131,2184.0
115,-35,2184.0
20,243,2184.0
242,-258,2184.0
145,93,2184.0
-11,142,2184.0
145,90,2184.0
-11,148,2184.0
287,-152,2184.0
49,-286,2184.0
145,48,2184.0
115,-25,2184.0
-206,303,2184.0
-153,195,2184.0
115,-147,2184.0
-140,156,2184.0
-235,49,2184.0
20,305,2184.0
-45,-280,2184.0
20,300,2184.0
-205,21,2184.0
115,-202,2184.0
-140,222,2184.0
-140,220,2184.0
20,265,2184.0
197,-216,2184.0
-140,202,2184.0
241,99,2184.0
241,100,2184.0
-140,175,2184.0
-80,267,2184.0
242,-341,2184.0
-80,268,2184.0
-46,338,2184.0
-11,84,2184.0
307,-155,2184.0
11,316,2184.0
-235,35,2184.0
-140,160,2184.0
11,324,2184.0
-80,320,2184.0
262,-339,2184.0
262,-340,2184.0
-140,158,2184.0
79,268,2184.0
-305,318,2184.0
-274,-62,2184.0
20,85,2184.0
-206,70,2184.0
89,199,2184.0
307,-21,2184.0
307,-11,2184.0
20,80,2184.0
-46,-280,2184.0
56,273,2184.0
-79,196,2184.0
-206,50,2184.0
75,-205,2184.0
-5,-7,2184.0
-5,-17,2184.0
-235,341,2184.0
49,-141,2184.0
317,-282,2184.0
49,-121,2184.0
49,-116,2184.0
20,31,2184.0
-5,-58,2184.0
-79,269,2184.0
-11,212,2184.0
12,-160,2184.0
79,216,2184.0
145,-215,2184.0
145,-217,2184.0
145,-223,2184.0
145,-233,2184.0
20,82,2184.0
116,-310,2184.0
317,-161,2184.0
116,-323,2184.0
-140,63,2184.0
-140,61,2184.0
-235,187,2184.0
-206,252,2184.0
-206,250,2184.0
-46,-25,2184.0
-46,-26,2184.0
-79,-49,2184.0
20,207,2184.0
20,193,2184.0
115,49,2184.0
-79,-24,2184.0
145,-33,2184.0
-79,-10,2184.0
339,-18,2184.0
-235,241,2184.0
-46,-112,2184.0
145,-60,2184.0
339,-11,2184.0
49,-267,2184.0
75,-242,2184.0
75,-235,2184.0
20,120,2184.0
317,-242,2184.0
340,-340,2184.0
317,-245,2184.0
116,-326,2184.0
11,285,2184.0
-45,-255,2184.0
-80,199,2184.0
-236,58,2184.0
80,-295,2184.0
307,-292,2184.0
11,159,2184.0
-81,171,2184.0
-81,173,2184.0
57,-211,2184.0
-11,-132,2184.0
-11,-131,2184.0
-204,18,2184.0
-11,-128,2184.0
318,-334,2184.0
-45,309,2184.0
241,-250,2184.0
-204,-7,2184.0
21,-171,2184.0
-304,99,2184.0
-348,227,2184.0
-204,-41,2184.0
-274,143,2184.0
-81,264,2184.0
-81,268,2184.0
-204,-66,2184.0
-81,269,2184.0
-274,141,2184.0
287,-292,2184.0
196,140,2184.0
197,-344,2184.0
57,-157,2184.0
318,-280,2184.0
-204,-102,2184.0
21,9,2184.0
147,-80,2184.0
-11,-191,2184.0
-81,-21,2184.0
-11,-183,2184.0
-204,179,2184.0
-204,175,2184.0
-283,331,2184.0
339,-143,2184.0
21,120,2184.0
-44,-286,2184.0
-153,-116,2184.0
241,-302,2184.0
21,89,2184.0
21,85,2184.0
21,84,2184.0
-319,189,2184.0
-319,190,2184.0
-319,191,2184.0
339,-139,2184.0
318,-245,2184.0
318,-246,2184.0
21,59,2184.0
262,-23,2184.0
114,-188,2184.0
-236,54,2184.0
80,-289,2184.0
-5,64,2184.0
262,-121,2184.0
-204,-104,2184.0
206,-301,2184.0
317,0,2184.0
-205,215,2184.0
317,-11,2184.0
114,49,2184.0
114,106,2184.0
114,148,2184.0
-80,-26,2184.0
114,149,2184.0
-236,328,2184.0
146,-81,2184.0
146,-84,2184.0
339,-55,2184.0
114,223,2184.0
-80,116,2184.0
-80,117,2184.0
317,-12,2184.0
115,-339,2184.0
115,-325,2184.0
241,69,2184.0
-80,160,2184.0
241,76,2184.0
262,-221,2184.0
262,-222,2184.0
115,-311,2184.0
115,-310,2184.0
-205,63,2184.0
-235,-87,2184.0
-205,53,2184.0
11,269,2184.0
-153,64,2184.0
-11,-114,2184.0
146,6,2184.0
-204,-112,2184.0
-81,338,2184.0
48,269,2184.0
-45,185,2184.0
-45,175,2184.0
-236,188,2184.0
147,-307,2184.0
339,-76,2184.0
206,-243,2184.0
114,7,2184.0
146,110,2184.0
146,94,2184.0
-139,-189,2184.0
-139,-190,2184.0
-205,295,2184.0
-205,291,2184.0
11,204,2184.0
21,-216,2184.0
-304,39,2184.0
11,235,2184.0
-274,74,2184.0
-140,318,2184.0
-319,337,2184.0
80,-313,2184.0
-205,237,2184.0
-205,235,2184.0
317,1,2184.0
-72,97,2184.0
-51,221,2184.0
11,-294,2184.0
255,-50,2184.0
-220,95,2184.0
-145,-79,2184.0
125,-270,2184.0
-220,73,2184.0
78,-27,2184.0
15,-247,2184.0
-220,68,2184.0
202,55,2184.0
-57,162,2184.0
130,154,2184.0
15,-210,2184.0
125,-262,2184.0
125,-259,2184.0
251,-44,2184.0
131,-181,2184.0
-57,122,2184.0
130,20,2184.0
130,12,2184.0
255,-59,2184.0
255,-67,2184.0
-63,6,2184.0
-148,168,2184.0
-145,-136,2184.0
201,-270,2184.0
-63,24,2184.0
201,-269,2184.0
16,-18,2184.0
255,-86,2184.0
-63,-230,2184.0
201,-304,2184.0
-226,110,2184.0
-57,209,2184.0
-56,-211,2184.0
-56,-212,2184.0
-226,-24,2184.0
-279,330,2184.0
-56,-266,2184.0
52,-174,2184.0
-64,225,2184.0
91,-128,2184.0
251,-204,2184.0
125,-301,2184.0
255,18,2184.0
52,-109,2184.0
255,17,2184.0
52,-52,2184.0
16,34,2184.0
-64,272,2184.0
-64,274,2184.0
-64,275,2184.0
344,-288,2184.0
-7,-323,2184.0
15,-294,2184.0
-64,339,2184.0
-57,220,2184.0
-63,-262,2184.0
310,-155,2184.0
251,-121,2184.0
251,-120,2184.0
255,-87,2184.0
251,-21,2184.0
-63,28,2184.0
16,-94,2184.0
16,-106,2184.0
-221,225,2184.0
-62,-231,2184.0
311,-11,2184.0
311,-12,2184.0
202,-9,2184.0
125,13,2184.0
202,-11,2184.0
202,-12,2184.0
-225,-113,2184.0
125,39,2184.0
125,41,2184.0
-57,-213,2184.0
-57,-214,2184.0
311,-29,2184.0
16,-164,2184.0
-57,-215,2184.0
-225,-102,2184.0
-148,288,2184.0
291,-141,2184.0
290,-36,2184.0
130,-240,2184.0
130,-258,2184.0
-146,250,2184.0
-146,239,2184.0
-7,-244,2184.0
-146,235,2184.0
202,-7,2184.0
201,-201,2184.0
-148,186,2184.0
77,139,2184.0
-7,-310,2184.0
-148,189,2184.0
-63,50,2184.0
-63,62,2184.0
-220,-53,2184.0
-220,-55,2184.0
-57,15,2184.0
15,-187,2184.0
-63,99,2184.0
-57,4,2184.0
251,16,2184.0
78,-70,2184.0
-63,209,2184.0
-220,-116,2184.0
-226,294,2184.0
-220,-122,2184.0
78,-83,2184.0
-226,299,2184.0
202,19,2184.0
-221,328,2184.0
202,1,2184.0
-221,319,2184.0
-62,-273,2184.0
-62,-266,2184.0
-62,-264,2184.0
202,-6,2184.0
15,-109,2184.0
-64,185,2184.0
-220,325,2184.0
-227,-28,2184.0
343,-144,2184.0
-65,37,2184.0
-65,38,2184.0
16,239,2184.0
124,-266,2184.0
16,214,2184.0
-311,-20,2184.0
-219,338,2184.0
200,73,2184.0
54,101,2184.0
54,81,2184.0
-65,130,2184.0
250,-81,2184.0
250,-77,2184.0
-219,299,2184.0
-220,328,2184.0
343,-138,2184.0
-219,285,2184.0
132,-260,2184.0
256,-205,2184.0
91,-41,2184.0
-56,213,2184.0
-65,190,2184.0
-56,208,2184.0
132,-271,2184.0
-148,-135,2184.0
-219,214,2184.0
-148,-133,2184.0
-148,-131,2184.0
124,-269,2184.0
-56,338,2184.0
250,-113,2184.0
250,-117,2184.0
250,-204,2184.0
-218,82,2184.0
-6,-33,2184.0
-149,304,2184.0
123,205,2184.0
90,-40,2184.0
123,207,2184.0
133,-313,2184.0
-55,-216,2184.0
-149,320,2184.0
124,-326,2184.0
-145,250,2184.0
-145,238,2184.0
132,197,2184.0
-149,329,2184.0
132,48,2184.0
-218,0,2184.0
203,-248,2184.0
132,20,2184.0
291,-36,2184.0
200,29,2184.0
-218,-43,2184.0
132,-32,2184.0
-278,185,2184.0
-56,340,2184.0
250,-120,2184.0
250,-119,2184.0
16,154,2184.0
310,-287,2184.0
-309,324,2184.0
131,19,2184.0
131,-11,2184.0
202,126,2184.0
-219,-1,2184.0
131,-73,2184.0
15,-312,2184.0
-64,3,2184.0
-64,7,2184.0
-56,53,2184.0
-64,29,2184.0
-219,-51,2184.0
-280,27,2184.0
-219,-61,2184.0
-148,-14,2184.0
-226,-112,2184.0
131,-149,2184.0
-226,-101,2184.0
16,109,2184.0
16,100,2184.0
-56,-54,2184.0
255,73,2184.0
-219,-112,2184.0
124,-41,2184.0
-219,-124,2184.0
255,41,2184.0
-64,159,2184.0
-8,299,2184.0
91,-110,2184.0
15,-328,2184.0
-227,296,2184.0
-65,227,2184.0
-227,292,2184.0
-65,237,2184.0
77,-85,2184.0
16,142,2184.0
200,128,2184.0
77,-80,2184.0
-65,240,2184.0
200,133,2184.0
14,273,2184.0
200,142,2184.0
-65,273,2184.0
-65,275,2184.0
310,-285,2184.0
202,134,2184.0
-56,99,2184.0
250,18,2184.0
250,20,2184.0
-309,305,2184.0
-219,100,2184.0
-280,1,2184.0
250,37,2184.0
131,156,2184.0
-219,68,2184.0
131,63,2184.0
131,49,2184.0
-219,45,2184.0
78,-23,2184.0
-227,290,2184.0
130,-287,2184.0
130,-295,2184.0
201,-183,2184.0
128,-74,2184.0
-224,-54,2184.0
-224,-51,2184.0
-224,-45,2184.0
15,278,2184.0
-223,224,2184.0
254,-86,2184.0
-224,-26,2184.0
-59,192,2184.0
-279,20,2184.0
-59,185,2184.0
-60,-146,2184.0
128,-71,2184.0
253,-84,2184.0
128,-123,2184.0
255,-243,2184.0
15,270,2184.0
-59,125,2184.0
202,-270,2184.0
-279,9,2184.0
-223,139,2184.0
201,-8,2184.0
-7,64,2184.0
78,-288,2184.0
127,-322,2184.0
291,-291,2184.0
202,-301,2184.0
-59,56,2184.0
-59,50,2184.0
345,-256,2184.0
15,281,2184.0
-147,82,2184.0
-223,271,2184.0
-222,-38,2184.0
-7,-57,2184.0
-310,340,2184.0
-310,339,2184.0
-310,331,2184.0
-61,244,2184.0
91,-255,2184.0
15,298,2184.0
-61,260,2184.0
-310,322,2184.0
201,-49,2184.0
-61,279,2184.0
201,-48,2184.0
-147,42,2184.0
126,46,2184.0
126,59,2184.0
-60,-266,2184.0
-60,-264,2184.0
-60,-263,2184.0
-147,63,2184.0
345,-290,2184.0
345,-289,2184.0
-59,279,2184.0
-59,278,2184.0
345,-287,2184.0
-223,290,2184.0
-7,206,2184.0
128,-213,2184.0
127,-284,2184.0
-280,308,2184.0
-60,283,2184.0
201,132,2184.0
201,130,2184.0
-280,343,2184.0
-280,340,2184.0
-60,319,2184.0
-60,320,2184.0
127,-71,2184.0
-147,320,2184.0
-147,306,2184.0
-59,-284,2184.0
-224,289,2184.0
-224,288,2184.0
-224,286,2184.0
254,-242,2184.0
127,-70,2184.0
-224,279,2184.0
254,-250,2184.0
311,-288,2184.0
15,98,2184.0
-224,240,2184.0
310,25,2184.0
53,-108,2184.0
127,56,2184.0
78,-238,2184.0
15,157,2184.0
53,-104,2184.0
-280,325,2184.0
-280,345,2184.0
-224,328,2184.0
201,21,2184.0
-60,280,2184.0
-7,65,2184.0
201,24,2184.0
-59,19,2184.0
128,-263,2184.0
-147,176,2184.0
-224,75,2184.0
-224,76,2184.0
-224,79,2184.0
127,-261,2184.0
-223,-27,2184.0
-7,82,2184.0
-223,-36,2184.0
127,-202,2184.0
-60,157,2184.0
-147,188,2184.0
-60,159,2184.0
-147,189,2184.0
-60,190,2184.0
-224,100,2184.0
91,-299,2184.0
-223,-91,2184.0
-224,109,2184.0
-7,144,2184.0
15,85,2184.0
15,90,2184.0
-146,-188,2184.0
127,-121,2184.0
-222,-36,2184.0
53,-282,2184.0
126,-6,2184.0
-309,50,2184.0
126,-301,2184.0
126,-285,2184.0
15,-28,2184.0
252,-119,2184.0
-62,322,2184.0
252,-101,2184.0
52,4,2184.0
-221,-88,2184.0
-221,-92,2184.0
-7,-194,2184.0
-225,73,2184.0
-225,75,2184.0
-225,77,2184.0
-221,-116,2184.0
-225,78,2184.0
-221,-125,2184.0
252,-42,2184.0
-58,4,2184.0
-61,-266,2184.0
-58,1,2184.0
-225,101,2184.0
-61,-261,2184.0
52,19,2184.0
-147,-134,2184.0
-225,110,2184.0
52,21,2184.0
54,-261,2184.0
252,-123,2184.0
-58,138,2184.0
-146,83,2184.0
78,-173,2184.0
130,-322,2184.0
129,199,2184.0
201,-171,2184.0
-62,1,2184.0
129,159,2184.0
129,158,2184.0
-148,339,2184.0
310,-29,2184.0
-221,69,2184.0
-225,-49,2184.0
-221,40,2184.0
-225,-42,2184.0
-62,190,2184.0
201,-126,2184.0
125,206,2184.0
125,207,2184.0
-7,-216,2184.0
-62,229,2184.0
-221,4,2184.0
15,-95,2184.0
-7,-214,2184.0
91,-188,2184.0
-62,272,2184.0
344,-271,2184.0
52,-34,2184.0
-62,286,2184.0
344,-256,2184.0
129,-56,2184.0
202,-127,2184.0
-225,293,2184.0
129,-262,2184.0
347,-81,2184.0
-61,61,2184.0
126,-56,2184.0
126,-55,2184.0
129,-287,2184.0
254,-1,2184.0
52,239,2184.0
-222,80,2184.0
126,-50,2184.0
-225,228,2184.0
-7,-111,2184.0
254,-5,2184.0
-58,-215,2184.0
290,27,2184.0
-222,50,2184.0
-222,49,2184.0
16,-320,2184.0
16,-321,2184.0
15,35,2184.0
129,-320,2184.0
53,-341,2184.0
53,64,2184.0
-61,157,2184.0
344,-61,2184.0
-279,69,2184.0
53,-316,2184.0
-310,107,2184.0
90,236,2184.0
129,-260,2184.0
-58,-52,2184.0
129,-257,2184.0
-222,270,2184.0
311,-64,2184.0
90,196,2184.0
126,-214,2184.0
346,-291,2184.0
346,-289,2184.0
-146,42,2184.0
15,-18,2184.0
77,219,2184.0
16,-246,2184.0
-222,212,2184.0
254,38,2184.0
-309,-21,2184.0
-310,51,2184.0
310,-12,2184.0
-146,29,2184.0
126,-74,2184.0
16,-311,2184.0
-147,-84,2184.0
126,-70,2184.0
201,-50,2184.0
254,18,2184.0
129,-203,2184.0
129,-238,2184.0
129,-239,2184.0
129,-240,2184.0
-279,122,2184.0
-227,-27,2184.0
256,-120,2184.0
314,-62,2184.0
-277,304,2184.0
247,4,2184.0
247,16,2184.0
-52,49,2184.0
-214,115,2184.0
-70,114,2184.0
204,-251,2184.0
-214,94,2184.0
-214,92,2184.0
14,-221,2184.0
137,-296,2184.0
14,-186,2184.0
-70,179,2184.0
-70,180,2184.0
342,-286,2184.0
-52,154,2184.0
-70,228,2184.0
-308,337,2184.0
-70,257,2184.0
136,180,2184.0
-70,271,2184.0
-70,272,2184.0
136,179,2184.0
-308,330,2184.0
-308,306,2184.0
55,-107,2184.0
-150,188,2184.0
-214,-41,2184.0
257,70,2184.0
-70,94,2184.0
137,-230,2184.0
-70,52,2184.0
-70,36,2184.0
137,70,2184.0
-9,-74,2184.0
258,-248,2184.0
-52,134,2184.0
76,179,2184.0
-143,236,2184.0
-150,62,2184.0
-70,-86,2184.0
79,-288,2184.0
137,-9,2184.0
-307,104,2184.0
199,-96,2184.0
-307,102,2184.0
14,-299,2184.0
-143,139,2184.0
-52,112,2184.0
55,204,2184.0
-307,96,2184.0
137,-162,2184.0
-52,96,2184.0
76,219,2184.0
309,-102,2184.0
247,-14,2184.0
342,-340,2184.0
14,-246,2184.0
247,-13,2184.0
204,-242,2184.0
50,241,2184.0
342,-255,2184.0
136,120,2184.0
-53,156,2184.0
-229,-51,2184.0
136,-255,2184.0
-53,143,2184.0
199,0,2184.0
-53,138,2184.0
-229,-41,2184.0
-229,-28,2184.0
-229,-24,2184.0
-53,99,2184.0
-69,5,2184.0
-69,10,2184.0
289,-138,2184.0
248,-206,2184.0
248,-205,2184.0
248,-204,2184.0
203,124,2184.0
-69,64,2184.0
-69,65,2184.0
-69,69,2184.0
-69,70,2184.0
248,-118,2184.0
-69,91,2184.0
-6,211,2184.0
79,-308,2184.0
-69,109,2184.0
-69,110,2184.0
-69,112,2184.0
-69,-35,2184.0
-313,229,2184.0
136,75,2184.0
199,-11,2184.0
136,69,2184.0
17,250,2184.0
17,249,2184.0
-214,-81,2184.0
-214,-85,2184.0
121,-91,2184.0
-277,282,2184.0
55,-110,2184.0
121,-64,2184.0
121,-61,2184.0
136,-71,2184.0
257,16,2184.0
55,-112,2184.0
-215,338,2184.0
136,-78,2184.0
-53,309,2184.0
136,-165,2184.0
313,-54,2184.0
17,158,2184.0
121,42,2184.0
121,44,2184.0
-53,228,2184.0
-313,189,2184.0
17,109,2184.0
17,108,2184.0
-215,277,2184.0
17,99,2184.0
-214,289,2184.0
121,-291,2184.0
-66,340,2184.0
-142,-93,2184.0
139,-238,2184.0
-212,-120,2184.0
50,-42,2184.0
139,-252,2184.0
246,14,2184.0
-142,-86,2184.0
-51,30,2184.0
138,176,2184.0
138,175,2184.0
-9,-244,2184.0
138,69,2184.0
-213,302,2184.0
92,-252,2184.0
-213,289,2184.0
-230,111,2184.0
