"(X,Y)",Moon Points
"(157, 28)",2
"(152, -159)",2
"(153, 7)",2
"(-233, 324)",2
"(232, -85)",2
"(70, -174)",2
"(73, -174)",2
"(137, 23)",2
"(-100, 314)",2
"(140, 20)",2
"(142, 18)",2
"(144, 16)",2
"(147, 13)",2
"(148, 12)",2
"(-98, 314)",2
"(152, 8)",2
"(232, -72)",2
"(128, 32)",2
"(156, 4)",2
"(157, 3)",2
"(160, 0)",2
"(160, -1)",2
"(232, -69)",2
"(160, -5)",2
"(232, -67)",2
"(232, -66)",2
"(185, -31)",2
"(160, -14)",2
"(185, -30)",2
"(-263, 324)",2
"(160, -20)",2
"(232, -88)",2
"(124, 36)",2
"(122, 174)",2
"(-118, 314)",2
"(232, -172)",2
"(58, -174)",2
"(-109, 289)",2
"(-107, 289)",2
"(-119, 314)",2
"(31, -180)",2
"(75, 85)",2
"(-191, 324)",2
"(-193, 324)",2
"(185, -64)",2
"(85, 75)",2
"(232, -152)",2
"(-201, 324)",2
"(91, 69)",2
"(123, 37)",2
"(30, -180)",2
"(-116, 314)",2
"(139, 157)",2
"(69, -174)",2
"(105, 55)",2
"(185, -51)",2
"(185, -50)",2
"(111, 49)",2
"(112, 48)",2
"(115, 45)",2
"(-42, 220)",2
"(185, -44)",2
"(232, -92)",2
"(160, -21)",2
"(232, -46)",2
"(103, -174)",2
"(171, 14)",2
"(79, -174)",2
"(-324, 302)",2
"(-324, 301)",2
"(177, 8)",2
"(-29, 289)",2
"(-24, 289)",2
"(80, -174)",2
"(83, -174)",2
"(175, 10)",2
"(102, 194)",2
"(172, 13)",2
"(160, -140)",2
"(160, -141)",2
"(295, -25)",2
"(-324, 310)",2
"(89, -174)",2
"(90, -174)",2
"(168, 17)",2
"(160, -154)",2
"(93, -174)",2
"(183, 49)",2
"(167, 18)",2
"(99, 197)",2
"(160, -160)",2
"(21, -180)",2
"(98, -174)",2
"(-318, 72)",2
"(5, 215)",2
"(160, -114)",2
"(-324, 311)",2
"(185, -24)",2
"(232, -9)",2
"(160, -34)",2
"(232, -32)",2
"(-281, 324)",2
"(160, -45)",2
"(232, -28)",2
"(232, -26)",2
"(-291, 324)",2
"(-23, 220)",2
"(160, -55)",2
"(-294, 324)",2
"(160, -65)",2
"(160, -66)",2
"(232, -11)",2
"(-311, 324)",2
"(-4, 220)",2
"(-313, 324)",2
"(-318, 50)",2
"(185, -11)",2
"(160, -75)",2
"(185, -10)",2
"(-321, 324)",2
"(160, -85)",2
"(185, -4)",2
"(160, -95)",2
"(-324, 322)",2
"(-39, 289)",2
"(160, -105)",2
"(160, -106)",2
"(157, -152)",2
"(76, 140)",2
"(-143, -72)",2
"(201, -40)",2
"(-64, 82)",2
"(201, -37)",2
"(239, 17)",2
"(-54, 82)",2
"(-53, 82)",2
"(-306, 287)",2
"(-306, 289)",2
"(252, -272)",2
"(201, -29)",2
"(-197, -14)",2
"(224, 32)",2
"(201, -26)",2
"(-306, 293)",2
"(-34, 82)",2
"(216, 40)",2
"(201, -11)",2
"(201, -10)",2
"(201, -8)",2
"(-14, 82)",2
"(196, 60)",2
"(-4, 82)",2
"(197, 4)",2
"(194, 7)",2
"(180, 76)",2
"(193, 8)",2
"(301, -78)",2
"(-297, 306)",2
"(32, 50)",2
"(178, 23)",2
"(242, 14)",2
"(301, -108)",2
"(-7, 256)",2
"(-306, 274)",2
"(256, -78)",2
"(-64, -18)",2
"(273, -216)",2
"(273, -217)",2
"(201, -66)",2
"(-76, -6)",2
"(256, -61)",2
"(256, -60)",2
"(256, -58)",2
"(-82, 6)",2
"(201, -60)",2
"(-177, -34)",2
"(-82, 16)",2
"(-82, 21)",2
"(-82, 23)",2
"(-82, 26)",2
"(201, -57)",2
"(273, -244)",2
"(256, -36)",2
"(-82, 36)",2
"(256, -34)",2
"(273, -251)",2
"(273, -254)",2
"(-187, -24)",2
"(-82, 49)",2
"(-82, 67)",2
"(201, -46)",2
"(-82, 76)",2
"(-82, 80)",2
"(202, -272)",2
"(172, 29)",2
"(159, 97)",2
"(156, 100)",2
"(-265, 306)",2
"(-264, 306)",2
"(-262, 306)",2
"(125, 76)",2
"(272, 74)",2
"(142, -272)",2
"(59, 197)",2
"(121, 80)",2
"(36, -81)",2
"(56, 200)",2
"(55, 201)",2
"(119, 82)",2
"(42, 214)",2
"(18, -81)",2
"(16, -81)",2
"(39, 217)",2
"(232, 114)",2
"(229, 117)",2
"(112, 89)",2
"(22, 234)",2
"(212, 134)",2
"(19, 237)",2
"(301, -48)",2
"(-211, 46)",2
"(105, 96)",2
"(-247, 306)",2
"(101, 100)",2
"(99, 102)",2
"(-2, 256)",2
"(152, -272)",2
"(132, 69)",2
"(-211, 37)",2
"(82, -26)",2
"(-211, 17)",2
"(141, 115)",2
"(-282, 306)",2
"(165, 36)",2
"(163, 38)",2
"(162, 39)",2
"(161, 40)",2
"(82, -12)",2
"(119, 137)",2
"(82, -19)",2
"(82, -20)",2
"(118, 138)",2
"(172, -272)",2
"(152, 49)",2
"(141, 60)",2
"(329, 17)",2
"(82, -48)",2
"(82, -52)",2
"(99, 157)",2
"(82, -66)",2
"(82, -67)",2
"(98, 158)",2
"(312, 34)",2
"(309, 37)",2
"(96, 160)",2
"(301, 45)",2
"(142, 59)",2
"(76, -81)",2
"(-164, -47)",2
"(301, -121)",2
"(273, -210)",2
"(201, -151)",2
"(180, -255)",2
"(185, -255)",2
"(-75, -136)",2
"(175, -345)",2
"(180, -345)",2
"(200, -255)",2
"(-84, -127)",2
"(-306, 154)",2
"(-306, 156)",2
"(195, -345)",2
"(200, -345)",2
"(31, 52)",2
"(220, -255)",2
"(273, -54)",2
"(51, 32)",2
"(225, -345)",2
"(201, -168)",2
"(235, -345)",2
"(240, -255)",2
"(-97, -114)",2
"(71, 12)",2
"(240, -345)",2
"(245, -345)",2
"(245, -255)",2
"(-306, 174)",2
"(255, -345)",2
"(83, -19)",2
"(83, -24)",2
"(83, -28)",2
"(150, -345)",2
"(145, -345)",2
"(140, -345)",2
"(-83, 64)",2
"(-83, 24)",2
"(130, -255)",2
"(75, -345)",2
"(187, -200)",2
"(-83, 43)",2
"(-83, 44)",2
"(85, -345)",2
"(-83, 50)",2
"(-83, 51)",2
"(189, -200)",2
"(273, -4)",2
"(-83, 58)",2
"(-83, 62)",2
"(-83, 69)",2
"(273, -24)",2
"(90, -345)",2
"(-83, 78)",2
"(-83, 82)",2
"(145, -255)",2
"(100, -345)",2
"(273, -6)",2
"(-73, 83)",2
"(273, -10)",2
"(110, -345)",2
"(160, -255)",2
"(125, -345)",2
"(130, -345)",2
"(-67, -144)",2
"(-104, -107)",2
"(256, -238)",2
"(-157, -54)",2
"(201, -150)",2
"(273, -164)",2
"(256, -141)",2
"(256, -140)",2
"(201, -106)",2
"(273, -170)",2
"(7, -82)",2
"(-137, -74)",2
"(201, -100)",2
"(-2, -80)",2
"(-4, -78)",2
"(256, -121)",2
"(256, -120)",2
"(256, -118)",2
"(201, -97)",2
"(-306, 227)",2
"(-144, -67)",2
"(301, -131)",2
"(-150, -61)",2
"(201, -86)",2
"(-22, -60)",2
"(-24, -58)",2
"(256, -97)",2
"(301, -130)",2
"(301, -128)",2
"(201, -80)",2
"(-42, -40)",2
"(-44, -38)",2
"(256, -91)",2
"(201, -77)",2
"(-130, -81)",2
"(301, -141)",2
"(256, -158)",2
"(-110, -101)",2
"(201, -149)",2
"(83, -52)",2
"(83, -54)",2
"(301, -150)",2
"(290, -345)",2
"(273, -94)",2
"(295, -345)",2
"(83, -64)",2
"(201, -146)",2
"(-306, 187)",2
"(256, -218)",2
"(201, -137)",2
"(315, -345)",2
"(273, -104)",2
"(256, -159)",2
"(273, -114)",2
"(201, -129)",2
"(256, -200)",2
"(-306, 194)",2
"(201, -126)",2
"(273, -124)",2
"(-117, -94)",2
"(256, -181)",2
"(256, -180)",2
"(256, -178)",2
"(201, -120)",2
"(201, -117)",2
"(-124, -87)",2
"(-211, 48)",2
"(-12, 256)",2
"(87, -16)",2
"(-327, 346)",2
"(-98, 201)",2
"(-102, 306)",2
"(-211, 137)",2
"(-34, 80)",2
"(-24, 80)",2
"(-23, 80)",2
"(-92, 306)",2
"(-146, -126)",2
"(-256, 127)",2
"(-151, -121)",2
"(-14, 80)",2
"(-346, 345)",2
"(-346, 344)",2
"(-2, 80)",2
"(-346, 340)",2
"(-108, 201)",2
"(-87, 306)",2
"(-256, 114)",2
"(-346, 334)",2
"(-256, 107)",2
"(12, 68)",2
"(-77, 306)",2
"(-118, 201)",2
"(25, 55)",2
"(-211, 157)",2
"(-71, 306)",2
"(-69, 306)",2
"(237, 64)",2
"(-128, 201)",2
"(-134, -138)",2
"(-74, 80)",2
"(94, 107)",2
"(-126, -146)",2
"(-139, 306)",2
"(-237, 346)",2
"(-80, 5)",2
"(-211, 106)",2
"(-246, 346)",2
"(-247, 346)",2
"(-132, 306)",2
"(-94, -178)",2
"(-257, 346)",2
"(-78, 201)",2
"(-80, 25)",2
"(-267, 346)",2
"(272, 29)",2
"(-122, 306)",2
"(-80, 35)",2
"(-80, 39)",2
"(-211, 118)",2
"(-277, 346)",2
"(-114, -158)",2
"(271, 30)",2
"(-88, 201)",2
"(-80, 55)",2
"(-256, 167)",2
"(-292, 346)",2
"(-211, 126)",2
"(-107, 306)",2
"(-256, 154)",2
"(-312, 346)",2
"(-124, -148)",2
"(-62, 306)",2
"(-346, 294)",2
"(-256, 74)",2
"(234, 67)",2
"(11, 295)",2
"(-346, 154)",2
"(174, 127)",2
"(-201, 184)",2
"(-152, -104)",2
"(-3, -76)",2
"(-6, -73)",2
"(-201, 174)",2
"(-272, 39)",2
"(-272, 41)",2
"(-27, -52)",2
"(-29, -50)",2
"(-132, -124)",2
"(-130, -126)",2
"(-122, -134)",2
"(-346, 94)",2
"(-112, -144)",2
"(-119, 211)",2
"(46, 260)",2
"(-201, 157)",2
"(48, 258)",2
"(-63, -16)",2
"(-272, 66)",2
"(-346, 74)",2
"(-92, -164)",2
"(-82, -174)",2
"(-80, -176)",2
"(-201, 146)",2
"(-79, 9)",2
"(9, 297)",2
"(-272, 6)",2
"(-212, -44)",2
"(-32, 306)",2
"(-256, 67)",2
"(231, 70)",2
"(-138, 201)",2
"(55, 25)",2
"(-192, -80)",2
"(-194, -78)",2
"(-211, 177)",2
"(217, 84)",2
"(-346, 254)",2
"(-206, -66)",2
"(-256, 37)",2
"(-256, 36)",2
"(-148, 201)",2
"(-211, 189)",2
"(-266, -6)",2
"(-158, 201)",2
"(-226, -46)",2
"(-234, -38)",2
"(-211, 190)",2
"(-179, 201)",2
"(-254, -18)",2
"(-241, -15)",2
"(-238, -18)",2
"(-180, 201)",2
"(-232, -24)",2
"(-230, -26)",2
"(-224, -32)",2
"(80, -65)",2
"(-68, 201)",2
"(-75, -5)",2
"(-74, -198)",2
"(11, 190)",2
"(-79, 256)",2
"(72, 274)",2
"(-43, 81)",2
"(72, -272)",2
"(-87, 256)",2
"(65, 136)",2
"(-217, 306)",2
"(-214, 306)",2
"(52, 149)",2
"(46, 300)",2
"(301, -28)",2
"(-107, 256)",2
"(32, 314)",2
"(14, 67)",2
"(52, -272)",2
"(-211, 66)",2
"(34, 167)",2
"(-117, 256)",2
"(33, 168)",2
"(-122, 256)",2
"(12, 334)",2
"(9, 337)",2
"(-127, 256)",2
"(57, 24)",2
"(32, -272)",2
"(-211, 78)",2
"(81, -8)",2
"(81, -10)",2
"(81, -11)",2
"(-211, 58)",2
"(81, 265)",2
"(72, 129)",2
"(121, 225)",2
"(-65, -16)",2
"(301, -44)",2
"(-77, -4)",2
"(-237, 306)",2
"(102, -272)",2
"(-81, 4)",2
"(301, -42)",2
"(-32, 256)",2
"(-81, 17)",2
"(-81, 21)",2
"(-232, 306)",2
"(-81, 24)",2
"(85, 116)",2
"(92, -272)",2
"(-227, 306)",2
"(-52, 256)",2
"(83, 118)",2
"(-57, 256)",2
"(112, 234)",2
"(-81, 49)",2
"(82, 119)",2
"(-62, 256)",2
"(88, -272)",2
"(81, 120)",2
"(-81, 68)",2
"(-81, 77)",2
"(82, -272)",2
"(92, 254)",2
"(-37, 346)",2
"(-170, 256)",2
"(-141, 306)",2
"(-187, 306)",2
"(-157, 346)",2
"(-247, 256)",2
"(-162, 346)",2
"(-5, -75)",2
"(-26, -246)",2
"(-167, 346)",2
"(-48, 201)",2
"(-171, 346)",2
"(-172, 346)",2
"(-32, -240)",2
"(-34, -238)",2
"(-49, 201)",2
"(-256, 247)",2
"(-50, 201)",2
"(-28, -52)",2
"(-29, -51)",2
"(-152, 306)",2
"(-211, 98)",2
"(-58, 201)",2
"(-59, 201)",2
"(-51, -221)",2
"(-197, 346)",2
"(-256, 229)",2
"(-256, 227)",2
"(-60, 201)",2
"(-207, 346)",2
"(-65, -15)",2
"(-61, -211)",2
"(-63, -209)",2
"(-23, -249)",2
"(8, -80)",2
"(-21, -251)",2
"(76, -80)",2
"(-177, 256)",2
"(81, -48)",2
"(301, -11)",2
"(301, -10)",2
"(-192, 256)",2
"(7, -272)",2
"(-86, 346)",2
"(-87, 346)",2
"(-197, 256)",2
"(2, -272)",2
"(-202, 256)",2
"(-97, 346)",2
"(-211, 86)",2
"(-207, 256)",2
"(-239, 256)",2
"(67, -80)",2
"(-211, 88)",2
"(-212, 256)",2
"(-6, -266)",2
"(-122, 346)",2
"(-222, 256)",2
"(-14, -258)",2
"(-132, 346)",2
"(-232, 256)",2
"(-162, 306)",2
"(-237, 256)",2
"(18, -80)",2
"(16, -80)",2
"(-83, 22)",2
"(263, 10)",2
"(261, 12)",2
"(-200, 39)",2
"(-125, 255)",2
"(70, -85)",2
"(-155, 345)",2
"(65, -85)",2
"(-160, 345)",2
"(55, -85)",2
"(-165, 345)",2
"(-150, 255)",2
"(-170, 345)",2
"(40, -85)",2
"(-175, 345)",2
"(-18, -288)",2
"(-22, -284)",2
"(-160, 255)",2
"(188, -300)",2
"(-200, 26)",2
"(20, -85)",2
"(-169, 255)",2
"(-32, -274)",2
"(-195, 345)",2
"(5, -85)",2
"(0, -85)",2
"(-1, -84)",2
"(-176, 255)",2
"(-178, 255)",2
"(-38, -268)",2
"(-200, 15)",2
"(-215, 345)",2
"(-24, -61)",2
"(86, -78)",2
"(-120, 255)",2
"(120, -255)",2
"(-130, 345)",2
"(-50, 255)",2
"(212, -192)",2
"(72, 14)",2
"(-55, 255)",2
"(-200, 60)",2
"(-200, 59)",2
"(167, -300)",2
"(-80, 255)",2
"(212, -212)",2
"(86, -14)",2
"(86, -16)",2
"(86, -18)",2
"(-85, 255)",2
"(-85, 345)",2
"(-90, 255)",2
"(-272, -1)",2
"(-273, 4)",2
"(-200, 46)",2
"(210, -211)",2
"(86, -38)",2
"(-273, 24)",2
"(-105, 255)",2
"(-110, 255)",2
"(-120, 345)",2
"(86, -58)",2
"(86, -60)",2
"(86, -61)",2
"(-200, 40)",2
"(-115, 255)",2
"(-273, 84)",2
"(-190, 255)",2
"(-195, 255)",2
"(-200, 255)",2
"(-85, 55)",2
"(-255, 229)",2
"(-255, 227)",2
"(-345, 345)",2
"(-255, 225)",2
"(-172, -28)",2
"(-102, -204)",2
"(-85, 65)",2
"(-273, 180)",2
"(-273, 184)",2
"(-345, 335)",2
"(-168, -32)",2
"(-167, -33)",2
"(-112, -194)",2
"(-273, 193)",2
"(-164, -36)",2
"(-163, -37)",2
"(-273, 204)",2
"(-80, 85)",2
"(-75, 85)",2
"(-160, -40)",2
"(-158, -42)",2
"(-65, 85)",2
"(-119, -187)",2
"(228, -300)",2
"(-273, 238)",2
"(-55, 85)",2
"(-273, 240)",2
"(-345, 295)",2
"(-176, -24)",2
"(-273, 164)",2
"(-273, 158)",2
"(-189, -11)",2
"(-205, 255)",2
"(-52, -254)",2
"(-200, 5)",2
"(-245, 345)",2
"(-219, 255)",2
"(-63, -22)",2
"(206, -300)",2
"(-235, 255)",2
"(-240, 255)",2
"(-245, 255)",2
"(-80, -5)",2
"(-83, -2)",2
"(-273, 118)",2
"(-188, -12)",2
"(-85, 45)",2
"(-85, 5)",2
"(-285, 345)",2
"(216, -300)",2
"(-290, 345)",2
"(-185, -15)",2
"(-92, -214)",2
"(-85, 25)",2
"(-310, 345)",2
"(-315, 345)",2
"(218, -300)",2
"(-85, 35)",2
"(-177, -23)",2
"(-335, 345)",2
"(212, -188)",2
"(52, 34)",2
"(-200, 66)",2
"(70, 185)",2
"(212, -101)",2
"(212, -102)",2
"(110, 145)",2
"(167, 178)",2
"(166, 179)",2
"(212, -108)",2
"(22, -86)",2
"(160, 185)",2
"(-200, 155)",2
"(-200, 154)",2
"(97, 158)",2
"(96, 159)",2
"(212, -110)",2
"(212, -111)",2
"(212, -112)",2
"(4, -86)",2
"(-2, -84)",2
"(-200, 146)",2
"(142, 203)",2
"(140, 205)",2
"(212, -115)",2
"(-125, -148)",2
"(63, -306)",2
"(55, -306)",2
"(120, 225)",2
"(-58, -28)",2
"(-62, -24)",2
"(212, -125)",2
"(-200, 126)",2
"(40, -86)",2
"(42, -86)",2
"(180, 165)",2
"(87, -76)",2
"(87, -20)",2
"(227, 118)",2
"(220, 125)",2
"(150, 105)",2
"(-62, -211)",2
"(210, 135)",2
"(-63, -210)",2
"(87, -56)",2
"(87, -58)",2
"(87, -62)",2
"(87, -69)",2
"(87, -70)",2
"(-200, 185)",2
"(84, -86)",2
"(182, 163)",2
"(200, 145)",2
"(212, -91)",2
"(212, -92)",2
"(212, -95)",2
"(72, -86)",2
"(212, -97)",2
"(64, -86)",2
"(117, 138)",2
"(187, 158)",2
"(54, -86)",2
"(52, -86)",2
"(49, -86)",2
"(212, -99)",2
"(-82, -4)",2
"(-150, -123)",2
"(-40, 255)",2
"(110, 235)",2
"(46, 299)",2
"(-200, 99)",2
"(40, 305)",2
"(34, -306)",2
"(-57, 86)",2
"(30, 315)",2
"(-42, 86)",2
"(-32, 86)",2
"(20, 325)",2
"(-200, 86)",2
"(-17, 86)",2
"(24, -306)",2
"(-5, 255)",2
"(10, 335)",2
"(7, 338)",2
"(212, -172)",2
"(22, -306)",2
"(2, 343)",2
"(0, 345)",2
"(8, 78)",2
"(9, 77)",2
"(-200, 80)",2
"(12, 74)",2
"(-200, 79)",2
"(-15, 345)",2
"(14, -306)",2
"(29, 57)",2
"(212, -186)",2
"(-35, 255)",2
"(-67, 86)",2
"(47, 298)",2
"(-200, 100)",2
"(80, 265)",2
"(-86, 7)",2
"(-152, -121)",2
"(-200, 120)",2
"(100, 245)",2
"(60, 195)",2
"(57, 198)",2
"(56, 199)",2
"(-86, 27)",2
"(54, 201)",2
"(-200, 119)",2
"(-86, 34)",2
"(90, 255)",2
"(-86, 47)",2
"(44, -306)",2
"(20, 235)",2
"(-200, 115)",2
"(-86, 54)",2
"(-86, 56)",2
"(136, -300)",2
"(40, 215)",2
"(70, 275)",2
"(-86, 70)",2
"(60, 285)",2
"(212, -148)",2
"(-200, 106)",2
"(39, -306)",2
"(-82, 86)",2
"(-192, -81)",2
"(-45, 85)",2
"(-40, 85)",2
"(-273, 244)",2
"(84, -30)",2
"(61, -200)",2
"(81, 192)",2
"(301, -251)",2
"(51, -211)",2
"(70, -200)",2
"(71, -200)",2
"(-93, -162)",2
"(101, 172)",2
"(41, -211)",2
"(8, 76)",2
"(-80, -175)",2
"(80, -200)",2
"(28, 56)",2
"(-73, -182)",2
"(-181, -164)",2
"(-180, -165)",2
"(81, -200)",2
"(-60, -195)",2
"(52, 32)",2
"(-50, -205)",2
"(72, 12)",2
"(90, -200)",2
"(91, -200)",2
"(-306, 56)",2
"(84, -10)",2
"(100, -200)",2
"(84, -21)",2
"(101, -200)",2
"(84, -26)",2
"(60, -200)",2
"(-113, -142)",2
"(-31, 84)",2
"(-272, -73)",2
"(-84, 62)",2
"(-84, 64)",2
"(-84, 66)",2
"(-153, -102)",2
"(41, 232)",2
"(40, -200)",2
"(-290, -55)",2
"(41, -200)",2
"(-84, 82)",2
"(301, -271)",2
"(-141, -114)",2
"(-81, 84)",2
"(-274, -71)",2
"(-73, 84)",2
"(-41, 84)",2
"(-140, -115)",2
"(301, -270)",2
"(-65, 84)",2
"(61, 212)",2
"(301, -268)",2
"(-133, -122)",2
"(-130, -125)",2
"(-53, 84)",2
"(50, -200)",2
"(51, -200)",2
"(-45, 84)",2
"(-43, 84)",2
"(-120, -135)",2
"(84, -27)",2
"(84, -32)",2
"(-84, 59)",2
"(139, 134)",2
"(141, -200)",2
"(35, -255)",2
"(19, -83)",2
"(40, -255)",2
"(9, -83)",2
"(50, -255)",2
"(150, -200)",2
"(151, -200)",2
"(55, -255)",2
"(221, 52)",2
"(60, -255)",2
"(223, 50)",2
"(70, -255)",2
"(301, -188)",2
"(-306, 113)",2
"(75, -255)",2
"(5, -345)",2
"(-34, -177)",2
"(160, -200)",2
"(161, -200)",2
"(85, -255)",2
"(95, -255)",2
"(241, 32)",2
"(40, -345)",2
"(45, -345)",2
"(177, -200)",2
"(-306, 127)",2
"(-83, 0)",2
"(-83, 4)",2
"(30, -255)",2
"(204, 69)",2
"(25, -255)",2
"(120, -200)",2
"(301, -228)",2
"(-30, -225)",2
"(141, 132)",2
"(143, 130)",2
"(21, -211)",2
"(-21, -234)",2
"(-20, -235)",2
"(84, -53)",2
"(-110, -235)",2
"(110, -200)",2
"(84, -66)",2
"(111, -200)",2
"(-306, 78)",2
"(-90, -255)",2
"(202, 71)",2
"(121, -200)",2
"(301, -211)",2
"(0, -255)",2
"(301, -210)",2
"(301, -208)",2
"(181, 92)",2
"(-70, -275)",2
"(130, -200)",2
"(131, -200)",2
"(49, -83)",2
"(1, -211)",2
"(140, -200)",2
"(-50, -295)",2
"(-84, 60)",2
"(-306, 7)",2
"(-30, 85)",2
"(-255, 35)",2
"(-100, -100)",2
"(-98, -102)",2
"(-96, -104)",2
"(-92, -108)",2
"(70, 15)",2
"(-88, -112)",2
"(-87, -113)",2
"(-84, -116)",2
"(-83, -117)",2
"(-80, -120)",2
"(-78, -122)",2
"(-255, 75)",2
"(-255, 74)",2
"(-168, 273)",2
"(85, -15)",2
"(-76, -124)",2
"(-72, -128)",2
"(-255, 65)",2
"(256, -300)",2
"(85, -25)",2
"(85, -32)",2
"(-182, -124)",2
"(-68, -132)",2
"(-67, -133)",2
"(-64, -136)",2
"(-345, 155)",2
"(85, -55)",2
"(-57, -143)",2
"(-56, -144)",2
"(246, -300)",2
"(-103, -97)",2
"(50, 35)",2
"(10, 75)",2
"(-148, -52)",2
"(-147, -53)",2
"(-255, 165)",2
"(-144, -56)",2
"(-143, -57)",2
"(-273, 264)",2
"(236, -300)",2
"(-140, -60)",2
"(-255, 155)",2
"(-138, -62)",2
"(-142, -164)",2
"(-128, -72)",2
"(7, 78)",2
"(12, 73)",2
"(-104, -96)",2
"(-127, -73)",2
"(-345, 255)",2
"(-124, -76)",2
"(-123, -77)",2
"(27, 58)",2
"(-120, -80)",2
"(-118, -82)",2
"(-116, -84)",2
"(-112, -88)",2
"(-156, -150)",2
"(-108, -92)",2
"(-107, -93)",2
"(-255, 115)",2
"(-255, 37)",2
"(-52, -148)",2
"(29, 244)",2
"(-198, -108)",2
"(91, -211)",2
"(-271, -35)",2
"(-272, -34)",2
"(-214, -41)",2
"(-273, -33)",2
"(7, -200)",2
"(-278, -28)",2
"(-61, -23)",2
"(-282, -24)",2
"(-292, -14)",2
"(1, 272)",2
"(-194, -61)",2
"(-345, 15)",2
"(-193, -62)",2
"(-78, -6)",2
"(-81, -3)",2
"(3, 270)",2
"(-190, -65)",2
"(-84, 2)",2
"(18, -200)",2
"(9, 264)",2
"(-338, -7)",2
"(-298, -8)",2
"(-174, -81)",2
"(-173, -82)",2
"(-300, -6)",2
"(28, -200)",2
"(21, 252)",2
"(301, -288)",2
"(-24, -60)",2
"(-15, -69)",2
"(-14, -70)",2
"(53, -84)",2
"(85, -65)",2
"(-49, -151)",2
"(85, -75)",2
"(-48, -152)",2
"(-202, -104)",2
"(-45, -155)",2
"(266, -300)",2
"(85, -85)",2
"(83, -84)",2
"(121, -211)",2
"(63, -84)",2
"(-232, -74)",2
"(-85, 273)",2
"(-242, -64)",2
"(-228, -27)",2
"(-345, 95)",2
"(296, -300)",2
"(-250, -5)",2
"(-258, -48)",2
"(-345, 75)",2
"(18, -84)",2
"(-9, -191)",2
"(-238, -17)",2
"(8, -84)",2
"(-236, -19)",2
"(3, -84)",2
"(-233, -22)",2
"(-230, -25)",2
"(-79, 10)",2
"(-79, 12)",2
"(-52, -204)",2
"(152, -257)",2
"(-75, -196)",2
"(-301, 244)",2
"(-3, 202)",2
"(-6, 74)",2
"(-4, 202)",2
"(160, -305)",2
"(-14, 202)",2
"(172, -210)",2
"(-24, 202)",2
"(-256, 347)",2
"(187, -257)",2
"(188, -257)",2
"(38, 36)",2
"(190, -257)",2
"(48, 26)",2
"(-266, 347)",2
"(-137, -134)",2
"(58, 16)",2
"(60, 14)",2
"(68, 6)",2
"(-147, -124)",2
"(-33, 202)",2
"(-276, 347)",2
"(-150, -121)",2
"(-155, -116)",2
"(74, -13)",2
"(-34, 202)",2
"(140, -305)",2
"(-167, -104)",2
"(-236, 347)",2
"(150, -257)",2
"(211, -108)",2
"(170, -305)",2
"(-74, 22)",2
"(57, 145)",2
"(54, 148)",2
"(211, -208)",2
"(-74, 39)",2
"(-74, 40)",2
"(-74, 42)",2
"(11, -271)",2
"(-74, 59)",2
"(-74, 60)",2
"(200, -305)",2
"(-301, 254)",2
"(195, -305)",2
"(-196, 347)",2
"(-5, -266)",2
"(-7, -264)",2
"(-66, 74)",2
"(186, -305)",2
"(-206, 347)",2
"(185, -305)",2
"(-27, -244)",2
"(13, 189)",2
"(-48, 74)",2
"(-33, -238)",2
"(-37, -234)",2
"(180, -305)",2
"(-57, -214)",2
"(-26, 74)",2
"(175, -305)",2
"(-168, -103)",2
"(-175, -96)",2
"(-47, 202)",2
"(130, -305)",2
"(258, -194)",2
"(-347, 336)",2
"(-10, -63)",2
"(-137, 202)",2
"(-147, 202)",2
"(-271, 40)",2
"(258, -180)",2
"(-157, 202)",2
"(-167, 202)",2
"(-174, 202)",2
"(121, -210)",2
"(258, -154)",2
"(-181, 202)",2
"(-271, 64)",2
"(-183, 202)",2
"(-347, 296)",2
"(-301, 184)",2
"(-271, 77)",2
"(-73, 22)",2
"(-271, 84)",2
"(-194, 202)",2
"(258, -114)",2
"(-73, 58)",2
"(-73, 63)",2
"(-73, 64)",2
"(258, -104)",2
"(-301, 164)",2
"(-68, 73)",2
"(-271, 104)",2
"(-127, 202)",2
"(-347, 340)",2
"(-347, 342)",2
"(142, -210)",2
"(-301, 224)",2
"(-57, 202)",2
"(-193, -78)",2
"(-197, -74)",2
"(-207, -64)",2
"(-211, -60)",2
"(-217, -54)",2
"(-227, -44)",2
"(-235, -36)",2
"(-237, -34)",2
"(-67, 202)",2
"(143, -210)",2
"(-77, 202)",2
"(-326, 347)",2
"(5, -73)",2
"(-87, 202)",2
"(44, -73)",2
"(39, -73)",2
"(37, -73)",2
"(258, -220)",2
"(-267, -4)",2
"(-97, 202)",2
"(-271, 4)",2
"(-107, 202)",2
"(-117, 202)",2
"(-301, 203)",2
"(258, -201)",2
"(258, -200)",2
"(38, -271)",2
"(-74, 15)",2
"(-74, 14)",2
"(281, -305)",2
"(171, 31)",2
"(-209, -48)",2
"(20, 55)",2
"(167, 35)",2
"(306, -298)",2
"(157, 45)",2
"(37, 38)",2
"(181, -271)",2
"(154, 48)",2
"(50, 25)",2
"(211, -148)",2
"(-26, 347)",2
"(171, -271)",2
"(57, 18)",2
"(60, 15)",2
"(300, -305)",2
"(-169, -88)",2
"(-167, -90)",2
"(70, 5)",2
"(-36, 347)",2
"(289, -305)",2
"(287, -305)",2
"(137, 65)",2
"(286, -305)",2
