X,Y,Labor
132,-222,2184.0
4,-201,2184.0
7,-22,2184.0
-105,30,2184.0
214,-137,2184.0
-101,107,2184.0
-180,126,2184.0
-180,-41,2184.0
109,-40,2184.0
109,-39,2184.0
18,109,2184.0
-282,76,2184.0
72,-283,2184.0
-78,168,2184.0
-134,-141,2184.0
-16,-96,2184.0
-101,28,2184.0
17,-222,2184.0
259,-92,2184.0
-101,228,2184.0
-70,8,2184.0
140,-186,2184.0
226,99,2184.0
132,-221,2184.0
205,1,2184.0
-150,42,2184.0
-238,300,2184.0
4,-203,2184.0
127,-293,2184.0
-101,89,2184.0
34,-226,2184.0
177,-83,2184.0
56,-120,2184.0
-171,-138,2184.0
108,-111,2184.0
-121,61,2184.0
-243,284,2184.0
254,-1,2184.0
191,-240,2184.0
-243,283,2184.0
279,28,2184.0
-243,263,2184.0
259,-91,2184.0
58,-241,2184.0
5,301,2184.0
-239,119,2184.0
171,-282,2184.0
4,-269,2184.0
193,-156,2184.0
-16,-230,2184.0
4,-202,2184.0
191,-260,2184.0
-234,-11,2184.0
279,-78,2184.0
343,-299,2184.0
-234,-44,2184.0
18,-61,2184.0
-172,330,2184.0
258,-284,2184.0
-234,210,2184.0
-105,204,2184.0
-103,136,2184.0
17,-97,2184.0
-144,-61,2184.0
-56,278,2184.0
-240,-23,2184.0
17,-99,2184.0
-144,-65,2184.0
-9,151,2184.0
-148,248,2184.0
137,-311,2184.0
16,279,2184.0
-15,-96,2184.0
213,70,2184.0
-149,249,2184.0
-176,46,2184.0
-232,-46,2184.0
170,-186,2184.0
-232,-44,2184.0
170,-26,2184.0
117,-336,2184.0
-132,-106,2184.0
-230,86,2184.0
-56,277,2184.0
-176,-121,2184.0
-230,84,2184.0
339,-327,2184.0
-177,47,2184.0
-102,-231,2184.0
-55,275,2184.0
33,-27,2184.0
332,-83,2184.0
-102,-232,2184.0
-233,161,2184.0
-6,-261,2184.0
-233,209,2184.0
32,94,2184.0
54,179,2184.0
126,-241,2184.0
-233,210,2184.0
23,2,2184.0
-7,-154,2184.0
328,-14,2184.0
-149,177,2184.0
-123,18,2184.0
230,-337,2184.0
-133,-142,2184.0
-123,61,2184.0
-121,209,2184.0
55,-204,2184.0
214,-173,2184.0
132,-32,2184.0
108,126,2184.0
-176,279,2184.0
-241,260,2184.0
35,-199,2184.0
-231,-44,2184.0
229,-180,2184.0
-231,-81,2184.0
-122,19,2184.0
-175,21,2184.0
-148,79,2184.0
212,-172,2184.0
-168,-7,2184.0
-103,-231,2184.0
-241,220,2184.0
71,-282,2184.0
71,-281,2184.0
224,-50,2184.0
206,-99,2184.0
57,-242,2184.0
258,-286,2184.0
229,-192,2184.0
6,315,2184.0
-231,86,2184.0
-151,158,2184.0
-176,252,2184.0
-104,135,2184.0
-123,284,2184.0
108,190,2184.0
-148,-169,2184.0
-176,129,2184.0
-103,-14,2184.0
125,149,2184.0
58,-204,2184.0
212,-171,2184.0
-15,-231,2184.0
57,-201,2184.0
125,150,2184.0
137,-242,2184.0
192,-156,2184.0
137,-244,2184.0
108,132,2184.0
57,-239,2184.0
141,-190,2184.0
126,-290,2184.0
-16,-151,2184.0
6,-271,2184.0
205,-96,2184.0
-56,257,2184.0
170,61,2184.0
34,-30,2184.0
34,-28,2184.0
-237,211,2184.0
134,122,2184.0
36,-199,2184.0
-101,-232,2184.0
56,-199,2184.0
6,-340,2184.0
-276,-31,2184.0
-171,-103,2184.0
191,-91,2184.0
56,-201,2184.0
5,-22,2184.0
4,-21,2184.0
231,-336,2184.0
-237,212,2184.0
-179,256,2184.0
-174,124,2184.0
-237,299,2184.0
-239,300,2184.0
-179,276,2184.0
7,-341,2184.0
116,-51,2184.0
-240,261,2184.0
134,114,2184.0
-150,157,2184.0
-129,-110,2184.0
326,-311,2184.0
-129,-111,2184.0
180,-302,2184.0
17,70,2184.0
127,-237,2184.0
-16,139,2184.0
-234,115,2184.0
-8,-328,2184.0
-150,154,2184.0
-239,296,2184.0
-15,156,2184.0
-101,-110,2184.0
-237,106,2184.0
330,-320,2184.0
-179,49,2184.0
-174,327,2184.0
194,-156,2184.0
-237,209,2184.0
-240,332,2184.0
227,98,2184.0
-73,38,2184.0
283,-150,2184.0
-228,320,2184.0
-77,4,2184.0
-242,282,2184.0
-77,166,2184.0
-107,30,2184.0
-174,20,2184.0
-108,-75,2184.0
34,81,2184.0
-108,-71,2184.0
191,-9,2184.0
-108,274,2184.0
-174,-71,2184.0
-174,-74,2184.0
179,97,2184.0
-148,310,2184.0
12,215,2184.0
-6,-156,2184.0
325,12,2184.0
-240,19,2184.0
170,62,2184.0
12,-92,2184.0
-238,92,2184.0
-55,277,2184.0
170,-232,2184.0
-102,134,2184.0
-178,49,2184.0
177,-153,2184.0
225,98,2184.0
-74,-70,2184.0
-104,-234,2184.0
-120,59,2184.0
-108,-234,2184.0
137,-192,2184.0
-178,-70,2184.0
-107,-76,2184.0
-283,76,2184.0
213,126,2184.0
126,-177,2184.0
33,-4,2184.0
31,245,2184.0
-178,-43,2184.0
225,99,2184.0
-174,43,2184.0
280,-217,2184.0
280,-215,2184.0
-242,227,2184.0
-104,-154,2184.0
-119,60,2184.0
-114,-101,2184.0
-151,156,2184.0
-196,288,2184.0
-126,-108,2184.0
-213,308,2184.0
-126,-107,2184.0
-84,50,2184.0
334,-286,2184.0
334,-285,2184.0
43,-112,2184.0
-264,286,2184.0
248,-125,2184.0
-212,-28,2184.0
0,192,2184.0
0,119,2184.0
0,118,2184.0
66,-152,2184.0
-196,-88,2184.0
267,45,2184.0
-3,-196,2184.0
143,27,2184.0
-196,339,2184.0
331,-10,2184.0
248,-24,2184.0
-213,58,2184.0
-92,-154,2184.0
-61,149,2184.0
-13,250,2184.0
218,-244,2184.0
218,-228,2184.0
43,-224,2184.0
0,268,2184.0
186,-21,2184.0
-3,-200,2184.0
43,-182,2184.0
-124,-172,2184.0
-112,139,2184.0
210,-132,2184.0
66,-153,2184.0
173,-153,2184.0
-198,125,2184.0
10,-135,2184.0
111,-236,2184.0
28,247,2184.0
28,246,2184.0
341,-302,2184.0
130,-32,2184.0
247,-24,2184.0
-199,283,2184.0
65,258,2184.0
0,-197,2184.0
-113,276,2184.0
210,-191,2184.0
130,-33,2184.0
-262,267,2184.0
-199,125,2184.0
-3,122,2184.0
173,57,2184.0
-197,222,2184.0
-85,317,2184.0
273,-14,2184.0
122,-175,2184.0
-197,125,2184.0
-197,124,2184.0
-61,-212,2184.0
-112,-8,2184.0
129,-28,2184.0
-62,272,2184.0
-253,252,2184.0
202,58,2184.0
-66,231,2184.0
-253,69,2184.0
-66,232,2184.0
-157,236,2184.0
-66,251,2184.0
-124,-148,2184.0
10,11,2184.0
341,-300,2184.0
221,3,2184.0
-216,311,2184.0
-67,64,2184.0
328,-313,2184.0
-67,66,2184.0
42,-181,2184.0
-93,-192,2184.0
-93,-191,2184.0
-116,232,2184.0
239,-191,2184.0
221,-76,2184.0
-266,258,2184.0
-67,232,2184.0
49,288,2184.0
-142,224,2184.0
-142,264,2184.0
-111,-102,2184.0
29,240,2184.0
129,-220,2184.0
19,108,2184.0
335,-12,2184.0
334,-293,2184.0
266,-146,2184.0
-10,-154,2184.0
-192,-55,2184.0
10,208,2184.0
-4,-14,2184.0
-193,325,2184.0
217,-244,2184.0
10,205,2184.0
-142,174,2184.0
15,8,2184.0
221,4,2184.0
10,187,2184.0
29,244,2184.0
-266,289,2184.0
187,-259,2184.0
-195,338,2184.0
143,-194,2184.0
-251,29,2184.0
143,-173,2184.0
-194,-89,2184.0
10,38,2184.0
-214,269,2184.0
49,-47,2184.0
49,-48,2184.0
29,-12,2184.0
221,-231,2184.0
49,-51,2184.0
-214,308,2184.0
-61,248,2184.0
221,-235,2184.0
1,-335,2184.0
1,-336,2184.0
10,40,2184.0
187,-324,2184.0
239,-102,2184.0
29,-11,2184.0
239,-101,2184.0
138,-188,2184.0
49,238,2184.0
-156,119,2184.0
129,-217,2184.0
197,-342,2184.0
-124,-110,2184.0
-124,-113,2184.0
-265,147,2184.0
-214,-46,2184.0
-162,134,2184.0
-194,81,2184.0
344,-204,2184.0
42,13,2184.0
-194,39,2184.0
247,-172,2184.0
-90,-132,2184.0
1,-35,2184.0
150,-245,2184.0
28,-304,2184.0
-126,283,2184.0
-139,-195,2184.0
-139,-196,2184.0
-204,200,2184.0
47,49,2184.0
45,292,2184.0
46,-345,2184.0
47,-49,2184.0
-88,111,2184.0
-64,60,2184.0
46,-256,2184.0
47,-50,2184.0
-208,294,2184.0
-65,248,2184.0
-64,132,2184.0
-258,228,2184.0
-140,85,2184.0
-258,178,2184.0
-89,220,2184.0
-65,61,2184.0
-89,274,2184.0
243,-123,2184.0
184,74,2184.0
243,-102,2184.0
-209,265,2184.0
243,-43,2184.0
243,-33,2184.0
-64,250,2184.0
-64,229,2184.0
243,-23,2184.0
-88,-111,2184.0
-258,106,2184.0
174,-112,2184.0
183,101,2184.0
183,102,2184.0
-12,251,2184.0
-11,-277,2184.0
244,-39,2184.0
244,-32,2184.0
-257,234,2184.0
-11,-231,2184.0
219,-235,2184.0
244,-23,2184.0
333,-271,2184.0
112,-43,2184.0
27,83,2184.0
338,-24,2184.0
46,94,2184.0
-207,294,2184.0
-206,199,2184.0
-2,268,2184.0
47,-319,2184.0
-64,-94,2184.0
47,-256,2184.0
-125,-148,2184.0
144,118,2184.0
-88,274,2184.0
244,-152,2184.0
130,-218,2184.0
244,-142,2184.0
10,-272,2184.0
-256,259,2184.0
-159,174,2184.0
-256,234,2184.0
244,-122,2184.0
-2,66,2184.0
144,119,2184.0
244,-102,2184.0
245,-101,2184.0
245,-102,2184.0
184,-280,2184.0
-89,216,2184.0
47,218,2184.0
-90,-130,2184.0
-66,310,2184.0
-3,268,2184.0
220,-229,2184.0
-254,259,2184.0
-254,234,2184.0
-254,233,2184.0
48,-48,2184.0
-90,221,2184.0
48,-63,2184.0
48,-64,2184.0
-210,54,2184.0
-261,260,2184.0
175,-343,2184.0
174,-281,2184.0
-85,-48,2184.0
-160,174,2184.0
121,149,2184.0
-139,224,2184.0
45,-223,2184.0
241,-39,2184.0
-211,268,2184.0
341,-298,2184.0
9,40,2184.0
9,41,2184.0
10,-191,2184.0
-85,112,2184.0
-85,109,2184.0
241,-120,2184.0
241,-118,2184.0
-210,-123,2184.0
-141,224,2184.0
9,42,2184.0
-210,-115,2184.0
174,-342,2184.0
44,10,2184.0
-160,176,2184.0
218,-81,2184.0
-65,28,2184.0
-209,-55,2184.0
-89,-110,2184.0
246,-121,2184.0
-260,300,2184.0
9,198,2184.0
45,-106,2184.0
-63,59,2184.0
-11,7,2184.0
-1,57,2184.0
121,-88,2184.0
271,-14,2184.0
-255,233,2184.0
243,-250,2184.0
243,-249,2184.0
-89,170,2184.0
-255,225,2184.0
-89,-111,2184.0
-125,204,2184.0
242,-122,2184.0
246,-94,2184.0
-210,267,2184.0
246,-21,2184.0
242,-101,2184.0
242,-99,2184.0
-65,-248,2184.0
111,-42,2184.0
-113,-101,2184.0
111,-40,2184.0
-113,-102,2184.0
121,-31,2184.0
334,-272,2184.0
-125,215,2184.0
-12,71,2184.0
-260,107,2184.0
-2,-268,2184.0
1,-43,2184.0
-250,345,2184.0
-167,270,2184.0
18,276,2184.0
264,58,2184.0
278,-297,2184.0
278,-298,2184.0
264,59,2184.0
189,-9,2184.0
142,-192,2184.0
-118,207,2184.0
-152,-146,2184.0
-118,208,2184.0
-98,-115,2184.0
327,8,2184.0
-166,269,2184.0
171,129,2184.0
3,-270,2184.0
327,-79,2184.0
-118,80,2184.0
340,-301,2184.0
60,43,2184.0
7,218,2184.0
136,-107,2184.0
-183,-167,2184.0
52,-298,2184.0
211,-284,2184.0
-272,147,2184.0
38,-133,2184.0
124,41,2184.0
-184,114,2184.0
-184,113,2184.0
38,-32,2184.0
38,-31,2184.0
-184,41,2184.0
136,-108,2184.0
-143,-65,2184.0
-143,-61,2184.0
3,-336,2184.0
277,-71,2184.0
-14,-31,2184.0
-153,155,2184.0
-97,-115,2184.0
-14,154,2184.0
181,-301,2184.0
-221,220,2184.0
60,148,2184.0
60,149,2184.0
-14,155,2184.0
-221,221,2184.0
124,-176,2184.0
172,-283,2184.0
68,-88,2184.0
2,188,2184.0
8,-342,2184.0
-153,118,2184.0
-143,174,2184.0
181,-304,2184.0
-80,120,2184.0
60,44,2184.0
-165,-142,2184.0
-69,231,2184.0
-69,232,2184.0
333,-84,2184.0
333,-98,2184.0
-221,48,2184.0
-98,342,2184.0
-221,49,2184.0
39,-272,2184.0
39,-271,2184.0
2,299,2184.0
-185,-165,2184.0
-5,4,2184.0
-153,159,2184.0
-153,158,2184.0
-69,252,2184.0
-246,340,2184.0
-58,28,2184.0
-153,116,2184.0
223,62,2184.0
-14,-228,2184.0
-274,149,2184.0
-70,250,2184.0
-274,152,2184.0
37,-79,2184.0
-224,9,2184.0
24,2,2184.0
264,-317,2184.0
125,-343,2184.0
278,39,2184.0
-166,-141,2184.0
-182,114,2184.0
-182,113,2184.0
-245,263,2184.0
109,128,2184.0
-14,-230,2184.0
-151,40,2184.0
-245,261,2184.0
-151,41,2184.0
-70,123,2184.0
59,149,2184.0
-6,270,2184.0
109,49,2184.0
-181,130,2184.0
53,-298,2184.0
-144,266,2184.0
211,-191,2184.0
134,-109,2184.0
190,-9,2184.0
3,294,2184.0
-244,20,2184.0
-244,-11,2184.0
69,-92,2184.0
69,-93,2184.0
-273,-49,2184.0
141,192,2184.0
-152,92,2184.0
-109,32,2184.0
-5,-265,2184.0
223,-50,2184.0
109,189,2184.0
-5,-262,2184.0
134,-130,2184.0
-143,-115,2184.0
-245,33,2184.0
68,255,2184.0
342,-300,2184.0
-152,157,2184.0
-99,50,2184.0
-152,154,2184.0
-152,115,2184.0
264,-119,2184.0
-58,57,2184.0
-183,114,2184.0
-99,-115,2184.0
-14,-157,2184.0
38,-336,2184.0
-123,-151,2184.0
-135,257,2184.0
-5,-319,2184.0
253,-238,2184.0
52,-40,2184.0
342,-303,2184.0
52,-41,2184.0
52,-42,2184.0
-223,-71,2184.0
233,-173,2184.0
-118,-221,2184.0
-118,-131,2184.0
60,-243,2184.0
11,41,2184.0
341,-198,2184.0
151,-244,2184.0
277,-342,2184.0
50,-58,2184.0
-124,22,2184.0
-124,19,2184.0
237,-119,2184.0
123,-34,2184.0
1,249,2184.0
250,-15,2184.0
188,-300,2184.0
-164,272,2184.0
-164,274,2184.0
150,187,2184.0
145,191,2184.0
188,-324,2184.0
265,57,2184.0
-111,141,2184.0
-111,140,2184.0
265,58,2184.0
-268,209,2184.0
-124,62,2184.0
-111,139,2184.0
-111,249,2184.0
-117,232,2184.0
-68,151,2184.0
-95,-116,2184.0
-117,282,2184.0
8,40,2184.0
222,-232,2184.0
-164,179,2184.0
-268,62,2184.0
-268,111,2184.0
-142,-66,2184.0
-268,149,2184.0
-116,-226,2184.0
-268,151,2184.0
131,-219,2184.0
237,-208,2184.0
-127,-112,2184.0
-249,119,2184.0
335,-269,2184.0
-82,132,2184.0
275,-191,2184.0
275,-192,2184.0
-116,-12,2184.0
123,-174,2184.0
123,-175,2184.0
123,-176,2184.0
8,198,2184.0
131,-335,2184.0
275,-222,2184.0
172,74,2184.0
-67,-267,2184.0
-136,-202,2184.0
-60,60,2184.0
50,-52,2184.0
10,215,2184.0
-217,306,2184.0
-155,118,2184.0
-60,228,2184.0
-82,148,2184.0
67,-76,2184.0
145,187,2184.0
-191,208,2184.0
-4,-198,2184.0
216,-4,2184.0
-217,-73,2184.0
110,48,2184.0
-267,110,2184.0
-267,147,2184.0
41,-135,2184.0
172,54,2184.0
145,118,2184.0
145,117,2184.0
145,113,2184.0
275,-189,2184.0
110,-38,2184.0
-117,207,2184.0
39,-71,2184.0
-165,273,2184.0
-68,-247,2184.0
-220,179,2184.0
-80,-222,2184.0
-220,271,2184.0
51,-258,2184.0
265,-148,2184.0
124,-342,2184.0
110,-166,2184.0
114,-222,2184.0
-5,271,2184.0
11,-191,2184.0
146,-254,2184.0
236,-214,2184.0
236,-213,2184.0
-124,161,2184.0
-10,152,2184.0
327,-98,2184.0
-248,166,2184.0
-153,-144,2184.0
-247,115,2184.0
-143,224,2184.0
-143,247,2184.0
189,-260,2184.0
-143,250,2184.0
235,55,2184.0
128,-244,2184.0
251,-11,2184.0
68,-151,2184.0
-59,128,2184.0
276,6,2184.0
-270,147,2184.0
128,-186,2184.0
-143,253,2184.0
146,-174,2184.0
-124,159,2184.0
-219,89,2184.0
-249,342,2184.0
172,-112,2184.0
128,-29,2184.0
-269,150,2184.0
216,-171,2184.0
-154,89,2184.0
196,-159,2184.0
146,-311,2184.0
61,-238,2184.0
-269,210,2184.0
40,-72,2184.0
276,-341,2184.0
324,12,2184.0
327,-193,2184.0
-249,344,2184.0
40,-2,2184.0
-127,-169,2184.0
-68,66,2184.0
-154,141,2184.0
236,-191,2184.0
-269,112,2184.0
2,-43,2184.0
-154,199,2184.0
216,-211,2184.0
-188,29,2184.0
50,288,2184.0
25,1,2184.0
-154,159,2184.0
-219,179,2184.0
172,-113,2184.0
336,-270,2184.0
-154,155,2184.0
30,-12,2184.0
-248,28,2184.0
8,-21,2184.0
-154,154,2184.0
127,-241,2184.0
-28,-109,2184.0
97,-139,2184.0
169,-232,2184.0
157,-264,2184.0
-289,296,2184.0
307,-253,2184.0
-50,-49,2184.0
159,19,2184.0
-303,49,2184.0
287,-262,2184.0
168,-3,2184.0
313,-143,2184.0
77,-19,2184.0
89,-272,2184.0
83,-173,2184.0
-333,236,2184.0
290,-257,2184.0
317,-141,2184.0
-309,206,2184.0
-344,49,2184.0
-21,-242,2184.0
-19,124,2184.0
-301,-16,2184.0
-41,-261,2184.0
-304,242,2184.0
-17,143,2184.0
319,-251,2184.0
289,49,2184.0
-337,29,2184.0
307,-13,2184.0
284,-298,2184.0
307,-12,2184.0
-25,117,2184.0
-39,-260,2184.0
-321,284,2184.0
294,-305,2184.0
-296,59,2184.0
104,187,2184.0
-341,44,2184.0
-22,-188,2184.0
-298,60,2184.0
-319,4,2184.0
-302,242,2184.0
-302,241,2184.0
-316,39,2184.0
88,-270,2184.0
-48,297,2184.0
-325,71,2184.0
169,-186,2184.0
-323,218,2184.0
-47,300,2184.0
73,146,2184.0
-42,262,2184.0
-311,9,2184.0
156,-264,2184.0
164,-233,2184.0
322,-139,2184.0
78,-186,2184.0
309,-13,2184.0
78,60,2184.0
81,84,2184.0
-18,143,2184.0
-324,129,2184.0
-46,-101,2184.0
169,-185,2184.0
157,-201,2184.0
-294,86,2184.0
-316,308,2184.0
105,21,2184.0
-27,-113,2184.0
-324,152,2184.0
-319,38,2184.0
-324,153,2184.0
-43,-271,2184.0
293,-313,2184.0
-24,290,2184.0
309,-12,2184.0
-36,27,2184.0
-17,142,2184.0
-42,340,2184.0
105,-3,2184.0
79,-75,2184.0
-40,-262,2184.0
307,36,2184.0
-42,342,2184.0
76,-281,2184.0
-295,58,2184.0
-331,-12,2184.0
287,-52,2184.0
106,6,2184.0
-343,89,2184.0
84,-132,2184.0
-47,-100,2184.0
-19,144,2184.0
75,-282,2184.0
85,-125,2184.0
158,-264,2184.0
305,-199,2184.0
308,36,2184.0
305,-200,2184.0
313,-61,2184.0
-38,-262,2184.0
299,-39,2184.0
-24,286,2184.0
292,-241,2184.0
159,-164,2184.0
-315,41,2184.0
-309,85,2184.0
-32,-24,2184.0
101,225,2184.0
-333,220,2184.0
312,-222,2184.0
78,-185,2184.0
76,-284,2184.0
-30,324,2184.0
305,-43,2184.0
105,-2,2184.0
-314,133,2184.0
105,-1,2184.0
-306,108,2184.0
320,-252,2184.0
-306,109,2184.0
336,-152,2184.0
-321,0,2184.0
77,-185,2184.0
169,-189,2184.0
285,-165,2184.0
-296,333,2184.0
97,-60,2184.0
-308,54,2184.0
-44,319,2184.0
-318,231,2184.0
-293,84,2184.0
-299,238,2184.0
316,-146,2184.0
-43,340,2184.0
-288,-54,2184.0
-19,142,2184.0
-292,92,2184.0
-314,134,2184.0
81,-121,2184.0
-18,-131,2184.0
166,-185,2184.0
-18,-132,2184.0
-325,321,2184.0
161,-189,2184.0
-52,298,2184.0
311,-57,2184.0
-50,194,2184.0
308,-248,2184.0
77,-181,2184.0
-40,47,2184.0
-34,329,2184.0
-331,-13,2184.0
-332,236,2184.0
313,-150,2184.0
-30,289,2184.0
75,141,2184.0
79,61,2184.0
79,59,2184.0
97,162,2184.0
-28,-110,2184.0
104,-1,2184.0
83,60,2184.0
-38,33,2184.0
320,-138,2184.0
-329,185,2184.0
323,13,2184.0
103,8,2184.0
-26,290,2184.0
-332,44,2184.0
104,-2,2184.0
284,-132,2184.0
82,-171,2184.0
-286,23,2184.0
78,134,2184.0
-17,-134,2184.0
323,-288,2184.0
-331,233,2184.0
-298,62,2184.0
286,-261,2184.0
-289,92,2184.0
-310,85,2184.0
97,229,2184.0
319,-140,2184.0
76,140,2184.0
77,138,2184.0
-17,-133,2184.0
101,-189,2184.0
79,-186,2184.0
73,-278,2184.0
-310,78,2184.0
-25,290,2184.0
168,-187,2184.0
168,-186,2184.0
168,-184,2184.0
-317,40,2184.0
319,13,2184.0
85,-173,2184.0
-300,202,2184.0
74,-280,2184.0
313,-312,2184.0
-323,67,2184.0
74,-282,2184.0
-295,332,2184.0
107,-39,2184.0
-43,324,2184.0
-21,118,2184.0
305,-151,2184.0
161,-251,2184.0
-43,319,2184.0
107,-276,2184.0
321,12,2184.0
-42,322,2184.0
-302,-22,2184.0
316,-214,2184.0
290,-77,2184.0
-31,-20,2184.0
-42,317,2184.0
313,-311,2184.0
161,-256,2184.0
80,58,2184.0
-289,24,2184.0
102,190,2184.0
-51,-47,2184.0
-34,-234,2184.0
-42,320,2184.0
-43,318,2184.0
321,10,2184.0
-20,144,2184.0
85,58,2184.0
286,-258,2184.0
-323,223,2184.0
155,-164,2184.0
-317,270,2184.0
107,-110,2184.0
-309,56,2184.0
323,-140,2184.0
313,-62,2184.0
323,-139,2184.0
311,-200,2184.0
-300,107,2184.0
-53,256,2184.0
-320,271,2184.0
309,-199,2184.0
-311,8,2184.0
-325,98,2184.0
106,-231,2184.0
-310,263,2184.0
96,-60,2184.0
-19,-80,2184.0
156,-52,2184.0
88,-68,2184.0
284,-151,2184.0
156,-1,2184.0
321,-142,2184.0
-41,-72,2184.0
-288,298,2184.0
-38,32,2184.0
304,-150,2184.0
-287,24,2184.0
167,-1,2184.0
-327,71,2184.0
301,-320,2184.0
167,-185,2184.0
-34,-177,2184.0
-36,119,2184.0
300,-318,2184.0
-20,-152,2184.0
98,-139,2184.0
-320,5,2184.0
-19,-156,2184.0
305,-245,2184.0
308,-13,2184.0
-27,-111,2184.0
-340,43,2184.0
-297,59,2184.0
-48,-50,2184.0
-33,-22,2184.0
-21,143,2184.0
-33,-19,2184.0
-333,9,2184.0
77,81,2184.0
-287,-54,2184.0
-49,-50,2184.0
-287,-43,2184.0
77,82,2184.0
168,-231,2184.0
307,-10,2184.0
-307,109,2184.0
-297,62,2184.0
-327,338,2184.0
-304,-20,2184.0
-312,52,2184.0
-323,220,2184.0
-329,182,2184.0
286,-154,2184.0
308,-11,2184.0
-310,265,2184.0
96,-226,2184.0
-28,-112,2184.0
285,-310,2184.0
-329,184,2184.0
-307,110,2184.0
-205,-62,2106.0
-256,179,2106.0
-19,185,2106.0
138,100,2106.0
337,-271,2106.0
-29,62,2106.0
-17,138,2106.0
344,-329,2106.0
-11,-151,2106.0
-56,279,2106.0
-149,250,2106.0
64,-261,2106.0
-147,186,2106.0
160,-26,2106.0
-337,-6,2106.0
-205,204,2106.0
-147,183,2106.0
229,-171,2106.0
70,-89,2106.0
188,-263,2106.0
244,-141,2106.0
-257,9,2106.0
-176,332,2106.0
-176,331,2106.0
289,-300,2106.0
-147,184,2106.0
-19,252,2106.0
-15,13,2106.0
244,-169,2106.0
-136,298,2106.0
107,-59,2106.0
-11,-322,2106.0
244,-170,2106.0
-190,54,2106.0
212,-332,2106.0
-64,148,2106.0
188,-262,2106.0
-64,150,2106.0
310,-222,2106.0
240,-122,2106.0
-258,250,2106.0
-149,185,2106.0
257,70,2106.0
81,-22,2106.0
160,-23,2106.0
244,-43,2106.0
11,-131,2106.0
244,-50,2106.0
289,-211,2106.0
184,-136,2106.0
252,-285,2106.0
-64,-246,2106.0
46,-41,2106.0
-141,-9,2106.0
184,-134,2106.0
174,-40,2106.0
116,101,2106.0
116,103,2106.0
31,-231,2106.0
150,-288,2106.0
46,-61,2106.0
-119,78,2106.0
160,-24,2106.0
252,-306,2106.0
-166,247,2106.0
252,-310,2106.0
-45,343,2106.0
-34,62,2106.0
112,-114,2106.0
-257,249,2106.0
-181,134,2106.0
-181,135,2106.0
235,-137,2106.0
188,-264,2106.0
-82,294,2106.0
160,-9,2106.0
-336,-6,2106.0
47,-184,2106.0
-17,183,2106.0
50,-38,2106.0
267,-11,2106.0
-207,-58,2106.0
-17,184,2106.0
-148,185,2106.0
21,112,2106.0
50,-43,2106.0
-179,-162,2106.0
-179,278,2106.0
62,-150,2106.0
-132,174,2106.0
-93,219,2106.0
38,169,2106.0
-332,76,2106.0
-179,279,2106.0
47,-60,2106.0
-66,31,2106.0
-181,-67,2106.0
-82,152,2106.0
-27,62,2106.0
290,-212,2106.0
184,-282,2106.0
-42,260,2106.0
-297,242,2106.0
-4,-44,2106.0
26,-301,2106.0
234,99,2106.0
-66,99,2106.0
-11,252,2106.0
113,-114,2106.0
-66,71,2106.0
309,-35,2106.0
47,-61,2106.0
-327,178,2106.0
289,-151,2106.0
-10,-279,2106.0
-86,39,2106.0
152,-294,2106.0
-234,206,2106.0
105,75,2106.0
-104,110,2106.0
-67,267,2106.0
-208,69,2106.0
-104,108,2106.0
307,-58,2106.0
307,-57,2106.0
108,29,2106.0
14,287,2106.0
105,51,2106.0
340,-200,2106.0
-168,71,2106.0
183,66,2106.0
62,-314,2106.0
-10,-322,2106.0
-82,49,2106.0
-132,177,2106.0
38,168,2106.0
38,167,2106.0
-7,-280,2106.0
192,-36,2106.0
-7,-281,2106.0
-168,273,2106.0
-168,272,2106.0
-157,-92,2106.0
-93,175,2106.0
47,-42,2106.0
47,-41,2106.0
-66,-232,2106.0
-2,-8,2106.0
-10,-281,2106.0
-279,169,2106.0
63,-314,2106.0
-55,-115,2106.0
46,115,2106.0
-232,90,2106.0
184,-180,2106.0
-217,-48,2106.0
-217,-47,2106.0
51,199,2106.0
3,316,2106.0
10,228,2106.0
-195,104,2106.0
-142,219,2106.0
181,104,2106.0
-2,272,2106.0
-65,70,2106.0
112,105,2106.0
-206,121,2106.0
-255,178,2106.0
46,118,2106.0
-232,107,2106.0
-30,-124,2106.0
-327,312,2106.0
-143,304,2106.0
11,-130,2106.0
-140,122,2106.0
340,-201,2106.0
-65,267,2106.0
-65,266,2106.0
-166,68,2106.0
20,-39,2106.0
131,-4,2106.0
131,-2,2106.0
203,-187,2106.0
150,-332,2106.0
333,-154,2106.0
-26,-242,2106.0
-206,282,2106.0
184,-183,2106.0
-278,-26,2106.0
-87,72,2106.0
278,-279,2106.0
76,-108,2106.0
42,292,2106.0
211,-331,2106.0
-49,302,2106.0
55,217,2106.0
289,48,2106.0
108,189,2106.0
46,286,2106.0
-65,-268,2106.0
76,-90,2106.0
3,-334,2106.0
42,290,2106.0
175,-313,2106.0
332,-2,2106.0
-30,-126,2106.0
268,12,2106.0
42,293,2106.0
-206,-61,2106.0
104,31,2106.0
174,103,2106.0
-19,140,2106.0
-143,220,2106.0
149,187,2106.0
-185,-82,2106.0
-65,-28,2106.0
-87,167,2106.0
330,-101,2106.0
63,-151,2106.0
53,-340,2106.0
-104,275,2106.0
21,-344,2106.0
195,-116,2106.0
-254,66,2106.0
103,-110,2106.0
-260,181,2106.0
254,-312,2106.0
